"filename","s1_maxfreq","s2_maxfreq","s1_minfreq","s2_minfreq","s1_peakfreq","s2_peakfreq","s1_specentropy","s2_specentropy","s1_maxslope","s2_maxslope","s1_minslope","s2_minslope","s1_duration","s2_duration"
"ind_37",3.37180675518267,2.96778905593096,2.07424864880153,2.17000405901429,2.48943392647258,2.32709012681513,0.569285732614207,0.51110945029461,0.437865849003484,1.10182365948341,-0.283042258899461,-0.479530549307215,0.404050309527044,0.591230513946481
"ind_38",3.0179183388444,3.03817688930729,2.04922307021765,2.18536759259086,2.42432724923791,2.22146951299934,0.540536985120225,0.47982315110391,0.444526003113702,1.35846558256007,-0.650231120172911,-0.286387933984578,0.38476009333808,0.711481074288464
"ind_38",2.91257936515692,3.08568662123111,2.00860444657902,2.18346431068877,2.42719451924774,2.2110548393791,0.536370901766814,0.477955530578251,0.473608563694469,1.34280851360133,-0.564482767291171,-0.260107762058007,0.38621202744861,0.687151148049587
"ind_38",2.96016392796863,3.0555052886324,2.01035136495754,2.19026873164713,2.43178256548877,2.22758159437883,0.545072328757996,0.484456504480383,0.473209210987683,1.38899238829304,-0.594818672909114,-0.270451832105692,0.376701273040107,0.714645962090205
"ind_39",3.28543342036647,3.28012452636727,1.96839063301176,2.19299101538134,2.46147476823679,2.35395806781093,0.542241541310628,0.494456937831996,0.390634265217745,1.24770715238563,-0.416932312935161,-0.42489779114873,0.374987367958006,0.43752024935723
"ind_39",3.30656696662014,3.27860363580605,1.97556875394262,2.18487726407538,2.44415214770148,2.40469893367798,0.530928348419691,0.496682752377576,0.42643016708263,1.25542133402933,-0.37726738229704,-0.407376312326124,0.364365511047177,0.457889105084773
"ind_39",3.27096003474853,3.27829548854664,1.93945559460667,2.18167654600914,2.43006401691921,2.33617023976856,0.54101595667599,0.498678375149214,0.445726197959962,1.26182890520657,-0.408138313492856,-0.426619097474311,0.366829946707384,0.429685302213103
"ind_40",3.35138772500034,3.0164643498557,1.94591115122011,2.21152652996978,2.40088201503986,2.2400702697345,0.554581504491847,0.480184364942554,0.394924618334655,1.23360387401691,-0.283479611301086,-0.428294787118246,0.434127582383713,0.523730748437355
"ind_40",3.2702307623044,2.96863034352164,1.90742998952367,2.20647369207401,2.40808091234111,2.27064770665712,0.556936127413362,0.476980692903481,0.405425807748883,1.23048216285098,-0.302953345681351,-0.447549827309142,0.442945139423543,0.564382718371027
"ind_40",3.26584237938098,2.98485045833948,1.97509232937631,2.20910661918058,2.40786570055322,2.27485474896596,0.566606536475082,0.479670591180328,0.386757164039284,1.18805876993613,-0.267134508450029,-0.433453185124859,0.432717576953614,0.550031291353731
"ind_41",2.84925588508883,2.96365120142359,1.98517933915233,2.17251755278597,2.47007236505915,2.36671526516445,0.574006135238458,0.511124917248484,0.428486027709968,1.36737291182622,-0.57177351603834,-0.303436855309599,0.3826334443315,0.52840812627853
"ind_41",2.81107094638792,2.94999426210638,1.95854494476511,2.17152266251851,2.47159546882314,2.4132731919376,0.592839290739406,0.51235503655324,0.413015842377743,1.33563310829686,-0.587050931650307,-0.269995824018227,0.387696471494514,0.526959972800727
"ind_41",2.80431415751531,2.93522869575087,1.97397805238648,2.17813592671951,2.47504470826055,2.37378153109559,0.583358297510315,0.512557791486359,0.402720196238727,1.33947302212971,-0.561693886412312,-0.266280152189124,0.386715920979857,0.570375543384632
"ind_42",3.25781000610715,2.87950526626183,1.94842895873266,2.14282659417429,2.44276011924697,2.32487894825156,0.536206735015666,0.49745600476916,0.409794445006711,1.08537022732246,-0.471232938092033,-0.427674894696323,0.398143713677201,0.595692776906433
"ind_42",3.19571685532914,2.88873482629787,1.95427250543952,2.14322046705869,2.4317040816141,2.3459671757737,0.539059591577582,0.497824702859387,0.40214349576938,1.14895481752476,-0.433749131070707,-0.412108941046641,0.412061445091048,0.611450587301257
"ind_42",3.12492137277345,2.86885309449503,1.97851260321925,2.13482644012482,2.43090287777194,2.30044732149732,0.541645281037477,0.500915587688662,0.399173255883063,1.16921655215614,-0.41086840832744,-0.410259326160795,0.399835437529048,0.602565496228101
"ind_43",3.05075571926646,3.13805872589687,1.74249631825811,2.1966280037573,2.45061300340763,2.37454943292771,0.558459655472293,0.497840547507462,0.479978049643397,1.11635168264516,-0.59459164330207,-0.522290510844387,0.361469478174058,0.63610356498215
"ind_43",3.02254456648569,3.12510403724231,1.71951381353846,2.19791257060352,2.44641629997134,2.39338946005426,0.566536812146435,0.49573188849233,0.474742849106656,1.16053735197755,-0.60721025138643,-0.512378434691333,0.367656893713386,0.644564190235882
"ind_43",2.94111475114522,3.20069112242881,1.77830625634448,2.1935549851654,2.44165968188449,2.43510898948467,0.564180650921429,0.496421056105139,0.454384192344133,1.15444766140791,-0.600972208444423,-0.504287874326588,0.37533634192956,0.677516491983331
"ind_44",2.96551761664291,3.164388526801,2.05904217151156,2.19723088101335,2.4036662047254,2.47186256459453,0.568131782678652,0.519372212206965,0.370922414246462,1.17338782057511,-0.352716751934827,-0.373963977389508,0.397306947838496,0.53975901027287
"ind_44",2.9877157793397,3.14262128181471,2.0126106936472,2.19764194433685,2.41259617101089,2.41425444630892,0.564713113701927,0.521338117553977,0.355957466049918,1.20732311319851,-0.371895761719869,-0.377552741775511,0.391061952135696,0.511726534960791
"ind_44",2.93139683771312,3.13378102823987,2.08537782071774,2.20129656148057,2.40719582811021,2.38846266108391,0.565841198077155,0.516108669586655,0.352869108903125,1.21416204455711,-0.350397902410594,-0.361754341677712,0.405510497118729,0.509704909131073
"ind_45",3.0620233068107,2.86011244104865,2.03856070197548,2.15719900568761,2.41584834766488,2.32890909703548,0.499490925937518,0.477785604928818,0.509459156891929,0.980007456451039,-0.405717923516755,-0.381496356800122,0.404018752154254,0.678282691535345
"ind_45",3.11666218664303,2.86684046604881,2.06849031274272,2.15201571508294,2.41565104914746,2.35280592585484,0.504358157833279,0.480016823964267,0.532019737037406,0.969963779387056,-0.405671675056729,-0.364933248972495,0.399275128202322,0.697272532217746
"ind_45",3.03009257446582,2.90408190084701,2.03970838396804,2.1556442792352,2.40877766690857,2.35228383081558,0.505501305304313,0.481473238098786,0.521397888778367,0.95688767415906,-0.375457813022332,-0.344638495265968,0.396095007827469,0.670794450326912
"ind_46",3.37722921667051,2.93350870775163,2.05721086423229,2.18793806053909,2.47140117215089,2.51434330615366,0.556631611712998,0.480605897037456,0.41377583162935,1.18190033882447,-0.32905051018741,-0.498786596562059,0.399673790075386,0.633802859850283
"ind_46",3.30986202997422,2.97144300690204,2.027012866798,2.19212417223949,2.46986952813564,2.4802752022365,0.560292512101137,0.47920755511248,0.411229294295422,1.20314708314772,-0.358632476563818,-0.520628507349401,0.398355712746137,0.623662274485064
"ind_46",3.41951226328895,2.96169643405503,2.0378647932385,2.19098350494573,2.46585321258905,2.4903966010219,0.550173666791914,0.475869787684293,0.42243246847488,1.17218892521385,-0.300869237322485,-0.514917164170209,0.405390794145205,0.647112826824978
"ind_47",3.12957755570562,2.87338581727741,1.948268854063,2.16224177371863,2.47598713944343,2.29970524965998,0.542629529431055,0.488177775551554,0.411893122607982,1.29361232631456,-0.389361253179357,-0.355038169523493,0.393759991782839,0.61901436997597
"ind_47",3.16723200771901,2.91291765139134,1.92384860173148,2.16008824465341,2.47736126138986,2.25236410185856,0.544733847215824,0.495995992109036,0.39157991535126,1.23993336043255,-0.414241604117635,-0.34960599921778,0.386297736297988,0.560131323369316
"ind_47",3.15041247200149,2.87898328562006,1.85604102789194,2.16479037884955,2.48258843254591,2.25359110880725,0.543922242314109,0.492134842208962,0.401566172505377,1.32162017548013,-0.413542442107786,-0.374834201778876,0.386839239472649,0.581673683580857
"ind_48",3.11904470275496,3.25957578932123,2.32306783262467,2.17890097868076,2.45705608341999,2.36825294246009,0.561372424677494,0.517358339745782,0.368592875896483,1.17261490538524,-0.278407821455796,-0.487896037924827,0.383632729565436,0.611096286327723
"ind_48",3.11608881976436,3.24012031646143,2.36023926979251,2.16726757648711,2.46805377182194,2.33377562174658,0.559583938883714,0.514360617959392,0.372059342774972,1.19453358198981,-0.302402765477266,-0.483922490294163,0.375914265308762,0.615869382941156
"ind_48",3.12024564321685,3.25490888039746,2.34956881647046,2.16671750896924,2.45649201319669,2.34657177836999,0.557144274423402,0.517248879999739,0.377186263687527,1.21415521147906,-0.316714905470564,-0.48497938359663,0.379439032403151,0.64286193848023
"ind_49",3.16576646897266,3.0367468511959,1.79759993355913,2.17607829891294,2.45100349843494,2.24675447114446,0.599437547378063,0.534157421386387,0.417868698971983,1.19519122111595,-0.442717782018259,-0.551474639118073,0.382909007614154,0.651781167127719
"ind_49",3.16698855939684,2.97574246863847,1.83027407523271,2.19167877196588,2.45393210249814,2.22206935314775,0.586477892632148,0.53359443371421,0.433013147582747,1.19075070348629,-0.429786731272541,-0.518818329360185,0.370746971324091,0.625640452636239
"ind_49",3.12515774097371,2.9572069662276,1.78127189152339,2.17977924103886,2.46567476077634,2.21033119492757,0.583532266744483,0.532341884025032,0.441168673752822,1.15944231490739,-0.464590333918826,-0.532980567253825,0.369227250130554,0.617880386421806
"ind_50",3.51962603843318,3.12176225991449,1.90507373466545,2.1436364112236,2.46255675649709,2.10684386327557,0.589237448781186,0.505136149082368,0.450065701010786,1.22168400906537,-0.745716656519388,-0.37212553757796,0.369866034325391,0.628200791664116
"ind_50",3.43682899868581,3.1281722653616,1.88453522681328,2.13702831310282,2.46871915487814,2.07600225225008,0.58301885936155,0.503555999037908,0.434995115635485,1.2177693016089,-0.77847021255193,-0.400952406777473,0.359823567736018,0.603871156621275
"ind_50",3.60112992612305,3.14572820147202,1.82132066167548,2.14044197282647,2.46909053810427,2.13906953234601,0.577241716836016,0.505188838552444,0.43443174448116,1.23378913264812,-0.7138706221796,-0.363439970986894,0.373000052338003,0.637324356717967
"ind_51",3.12158129921525,3.03246203678114,1.93598075027492,2.14185688417338,2.43072612547581,2.21259114274105,0.555406692431639,0.503597622798478,0.360728980620886,1.27383059145157,-0.391477929816939,-0.397349818683738,0.409091639828958,0.769781511217582
"ind_51",3.14731940012404,3.05055745911982,1.95189282948552,2.14762155827898,2.43144438684208,2.22888519246347,0.545314522000432,0.499547338841131,0.357526427927244,1.26128392136681,-0.340829099109054,-0.411271001989218,0.410111437494029,0.713576078469788
"ind_51",3.14299086604349,3.0705728782017,1.99597356909661,2.15579504778863,2.43857351478816,2.20181379740554,0.547441296419713,0.498234654261425,0.349572298949965,1.22436327940372,-0.343873306179113,-0.410928474592893,0.398997008179245,0.728455250155423
"ind_52",3.0610993890151,3.08132987740904,1.76702292615586,2.18739680891237,2.46145251386311,2.18912994785332,0.526248929643002,0.530313296883296,0.487362534438637,1.37285478975813,-0.617253586640505,-0.448614525201461,0.408489046904819,0.519022314607515
"ind_52",3.01079608632313,3.10943217063234,1.76230737412478,2.18360190796892,2.46336370942239,2.17409886418907,0.523417306222456,0.530158957833751,0.500033770486046,1.38936881669191,-0.622929242161302,-0.430381637309751,0.410938496517386,0.485470648120068
"ind_52",2.99726341822481,3.11810421660382,1.87550483853992,2.18171123613314,2.45968192423892,2.21803583139433,0.535441806479615,0.532524109515689,0.495693148841217,1.43040373185836,-0.643694375796261,-0.435495553583906,0.404894218255324,0.528153194160512
"ind_53",3.17848776341272,3.13236390990705,2.29772200888803,2.17423935944641,2.43658471473,2.24478415751289,0.608801531763855,0.502876725494666,0.405187391518754,1.29265716721343,-0.395529301474576,-0.522172564260677,0.422924012861302,0.839742526774043
"ind_53",3.16324193151764,3.14221929270437,2.35980145901604,2.18765379920062,2.45507045989596,2.21328025292916,0.614054829522868,0.507459809780782,0.440465425289288,1.26677194593827,-0.403813684715025,-0.474350380077911,0.410812042975027,0.832562161317915
"ind_53",3.27198529437025,3.13178975036915,2.34303873347104,2.18457277105138,2.44415453249504,2.24617663121666,0.614748387141981,0.506407848176233,0.417107885261586,1.19060522521082,-0.383880957882086,-0.528033549149101,0.408841561395213,0.801042195328472
"ind_53",3.25204327451007,3.13141445209932,2.32630426383504,2.18561892996025,2.44125872195518,2.24280446706477,0.610012830340443,0.505132447868003,0.415540529801901,1.22300674457468,-0.40885160629576,-0.522940102849031,0.420293368337261,0.826495278740864
"ind_54",2.99113948122692,3.16996826548646,2.42600987611786,2.15340278153829,2.46423542971046,2.49088549221779,0.593053557011803,0.521918709404254,0.394575913931511,1.36806961275647,-0.368121994829739,-0.440836124691628,0.372015597731264,0.641192164985113
"ind_54",3.11481982064449,3.12556706311344,2.4368648541422,2.16093697051682,2.45611696930103,2.47326798620499,0.595253459510418,0.523250362442875,0.412522218024864,1.35484840166278,-0.3983037386925,-0.419131798246663,0.376637079519501,0.639325232720766
"ind_54",2.97086363378438,3.16026244405958,2.36817791023707,2.14896534023651,2.47479455831686,2.41452659097762,0.590027505784856,0.52431952010143,0.397456886513294,1.38046960105973,-0.402679845364599,-0.439922597221171,0.381901071521193,0.603706835675342
"ind_54",2.99975900232193,3.18381169257351,2.43718375961929,2.15203724110228,2.46691647317972,2.43146449148943,0.599171067473525,0.528408892740978,0.383827168962524,1.46123634869523,-0.411347517232188,-0.432652977685446,0.373474365327242,0.631443802578615
"ind_55",2.99054274865237,3.09029914300712,2.14490667420549,2.18826233157328,2.52253706066127,2.41145548521256,0.577077154051442,0.487305389557258,0.472898295887175,1.31153520466505,-0.5287940314598,-0.376492221199189,0.428269992213118,0.519283534678806
"ind_55",3.05920140132752,3.12593473979521,2.16667506662352,2.18645632059086,2.52952062207237,2.40606060136308,0.564886733588172,0.48417749161654,0.453466124316006,1.29221165473335,-0.476391232987217,-0.360669160192688,0.435821771475592,0.501586946030278
"ind_55",3.01375992939873,3.08497866193476,2.10381539522648,2.18536072695902,2.52891610557942,2.38450701963799,0.577780705528178,0.485278374027964,0.465307524547202,1.31204359874025,-0.477564079995623,-0.37574722879097,0.429542749613167,0.51343156885876
"ind_55",2.97582283014412,3.11412075730426,2.16670283263988,2.18708292448223,2.52274094528036,2.44758318931918,0.578300769835235,0.490595831134835,0.458339646867851,1.23557724365516,-0.501579368697397,-0.363952145184509,0.435543973758723,0.512044172073309
"ind_56",3.01720678999627,3.16368009775285,1.91500488013198,2.1644319189114,2.46407517401668,2.26287531721654,0.542614137843613,0.503138515383189,0.413703762453738,1.37033828585816,-0.305561840790479,-0.407395637929182,0.401497871954872,0.520851789396291
