"filename","s1_maxfreq","s2_maxfreq","s1_minfreq","s2_minfreq","s1_peakfreq","s2_peakfreq","s1_specentropy","s2_specentropy","s1_maxslope","s2_maxslope","s1_minslope","s2_minslope"
"ind_10",3.02340797102733,2.91676765576999,2.24562064447334,2.23261352106549,2.5062005405245,2.17075930414039,0.564500577042143,0.530982534914223,0.400730052964094,1.17406702255546,-0.184804143326331,-0.530596755573221
"ind_11",3.05272618235771,2.83995897958581,2.20303427122347,2.2601162202885,2.42944602632566,2.43177019882033,0.555517695770142,0.511755822531512,0.481470208140114,1.47792876617529,-0.413610956710925,-0.450796681896388
"ind_11",3.03061664892174,2.85576880901513,2.21199895151775,2.25992159679219,2.43993138597718,2.43143458577303,0.548098168121779,0.507977536231808,0.496382114870848,1.49574575908279,-0.407985088457022,-0.430563920036505
"ind_12",3.25229898992484,2.86658375632924,2.26822764255236,2.26939581924639,2.46002693802333,2.15310184139341,0.543341838616696,0.506298733335659,0.243595446599453,1.25083908937172,-0.296133959669424,-0.509084993811575
"ind_12",3.19245349432788,2.88316087436354,2.29922281628138,2.27198280587743,2.47133107430898,2.14915141275009,0.538482512319775,0.5037832936331,0.259258875062529,1.24954144312424,-0.348863263698366,-0.47293883940107
"ind_13",3.0449275282609,2.70645022990579,2.07357084289901,2.24612599068868,2.49585585435492,2.25812344898454,0.570036711103653,0.496458129489056,0.451751353732383,1.32517023474783,-0.303813421671152,-0.331913572578167
"ind_13",3.0660564093708,2.71416603377925,2.08367855297661,2.24366112109424,2.48393526476392,2.2823139350992,0.56489963193823,0.493213702316626,0.424894177345584,1.28909816126417,-0.300082010918458,-0.340952880548667
"ind_14",3.20310630369171,2.8989829312809,2.20973372992254,2.25267582213184,2.47731698690405,2.25731178354572,0.561088096959768,0.483408252547122,0.505618104989501,0.895985746579626,-0.634324247241715,-0.322434889222249
"ind_14",3.20515358546447,2.91225368964674,2.17721173766335,2.24940274858494,2.46556372313201,2.26136225979316,0.56175214889425,0.486857948478165,0.509814519574003,0.933046021874993,-0.618806482069176,-0.306958504802031
"ind_15",2.87358348125336,2.73770381778383,2.15063933560338,2.24050504100287,2.44907169926486,2.22265522406427,0.570927516599303,0.484527809035092,0.491391967765247,1.23394487655405,-0.466872284829957,-0.415666903941546
"ind_15",2.85204773538302,2.72247342251536,2.19495021484332,2.24542349755257,2.46102072539787,2.17931483258082,0.571226292454469,0.483733914098113,0.485492498183326,1.24378411351518,-0.442347658243353,-0.441819389362136
"ind_16",3.34670395034241,2.97395757972148,2.31502583371729,2.22118676721598,2.47835868432246,2.60675806909794,0.558318884228205,0.491215348053014,0.450622312879758,1.09493081488475,-0.690129713167395,-0.394832818111763
"ind_16",3.31312079822835,2.97417667743021,2.29978738818677,2.22089893009961,2.47907066523291,2.62500502269421,0.577675915657912,0.490062548678487,0.439308698456976,1.14907871565657,-0.694250708714167,-0.398783617766337
"ind_17",3.07062647911542,2.89728762108489,2.20933433256133,2.25295418885614,2.44518763722567,2.22508130243568,0.533093830831423,0.496743920193636,0.411418916752209,1.22408260074213,-0.37190016529613,-0.257357549536638
"ind_17",3.08076017952736,2.90000407573373,2.22205943885915,2.25052812343366,2.43990269301508,2.25838243808192,0.546718182695681,0.4962679302654,0.418956816292262,1.2155782997203,-0.378335724111678,-0.279662462575072
"ind_18",3.19381765397005,2.90809703673194,2.28131559962271,2.2598985079282,2.44465961353744,2.25247139573615,0.555526690621291,0.502689180738754,0.468937730372813,1.33273996888784,-0.449178636310411,-0.468592893369159
"ind_18",3.13509382361242,2.89566157386448,2.29629155781039,2.25607155933383,2.4514996824527,2.22641258342947,0.555075654523533,0.497798701531722,0.489184245272874,1.33828136251064,-0.473135040126417,-0.463365403169729
"ind_18",3.21182694487777,2.88446911235457,2.28412121863275,2.25762958064662,2.45104784867245,2.24424837720024,0.552990505433688,0.50155126230852,0.437587058386164,1.33508208474019,-0.519351197445276,-0.468895104555682
"ind_19",3.05242936465857,2.972965762612,2.20096524576542,2.27458167850821,2.43106068941532,2.46660528225894,0.556424498398927,0.51577100047678,0.440891538518131,1.42169128261283,-0.594159503552699,-0.335535210877603
"ind_19",3.03290759762907,2.97529055370486,2.22104043237475,2.27457907342519,2.44256537843004,2.43860709782875,0.555987057448733,0.519901415874713,0.461544677143808,1.44502813886914,-0.55764076809707,-0.386261918688965
"ind_19",2.98532886151622,2.96889239606391,2.23123189569804,2.2702977499715,2.44023163419024,2.49215184619011,0.549211808314247,0.511890288326808,0.437872194193949,1.44539603938721,-0.563849771865954,-0.363460921296448
"ind_20",3.3088129076162,2.97331978888369,2.32032666501434,2.26430669440742,2.45471346078333,2.22841670625832,0.519966294859252,0.532750769026544,0.438375627547683,1.31286565590525,-0.248163678564882,-0.536446480698291
"ind_20",3.23832920290375,2.95857309587519,2.27862164120589,2.2696960738609,2.45111957064334,2.20210384827743,0.526060584028736,0.531563179329608,0.44267897784166,1.29692523217751,-0.234128631916425,-0.550369515663389
"ind_20",3.23833901373275,2.92972024237535,2.29315492500738,2.2722490650887,2.44854392447837,2.21710074563079,0.535753163156843,0.531862251480048,0.432343987485955,1.3170591102046,-0.240108947218805,-0.540124824902011
"ind_21",3.18805069477033,3.01517839982316,2.2139138186994,2.27080937382012,2.43638683060946,2.28229476031234,0.515732700702766,0.509074172153142,0.462282515042415,1.24659821797268,-0.367874562111963,-0.335712555068775
"ind_21",3.19785190341022,3.02386536189409,2.21751639552104,2.25904311114652,2.43902514057764,2.27102131878635,0.509968193254709,0.505146945265887,0.444924864643012,1.26707160751383,-0.448183442122246,-0.316286844773404
"ind_21",3.20665018582968,3.00414251998042,2.19726319089865,2.27529453597323,2.42680716367498,2.29138721565215,0.506161369107087,0.505516953013199,0.416044522100774,1.26091030483666,-0.423327506241812,-0.319874660273787
"ind_22",2.94092715380974,2.99676065481653,2.18199165806308,2.30185965013815,2.45043778331372,2.15660225787784,0.524237338609638,0.487527343024038,0.427614833875389,1.15515715986074,-0.7031371630015,-0.435373119375257
"ind_22",2.93802764138126,3.0248092585205,2.19558619567423,2.30113045748938,2.45117315533884,2.15902007756454,0.524334161832627,0.484868448586213,0.451250321590229,1.1129277640912,-0.707839937368967,-0.439877383826573
"ind_22",2.92190419585848,2.97695284253433,2.18144828241107,2.30125878874971,2.44500252827755,2.16373783356235,0.521189523097818,0.485214885385492,0.419277081910322,1.15967318444988,-0.684064551920941,-0.42069246231879
"ind_23",3.16675802628911,3.02071447944832,2.21003008911801,2.24683849900195,2.47671736355948,2.5561425000662,0.532657997187527,0.499883315568233,0.587445095021379,1.12825807510555,-0.724324133365821,-0.326991100006148
"ind_23",3.1511103160003,3.00048489702008,2.24189819000822,2.24993871699068,2.47039818255042,2.53037890057473,0.538595734492772,0.493370618784209,0.572168855143637,1.12254271930067,-0.762212480953644,-0.322791042284103
"ind_23",3.06843689203787,2.97650102444583,2.21390222041614,2.2475176675319,2.46557187837947,2.57351716617132,0.522532991258748,0.491089125921353,0.559157605047575,1.1127813143227,-0.725740695568647,-0.325514126517838
"ind_24",3.23340361450945,2.97435404994152,2.26142371429397,2.2271691400092,2.38599704723504,2.25288310751245,0.556460314939985,0.513451622549457,0.392207434332925,1.24761541335233,-0.41752746748792,-0.391768578799882
"ind_24",3.24685903782694,2.96854671380075,2.23510873736993,2.22442889939696,2.39292105335248,2.24548655021256,0.559283857548953,0.516464492147496,0.416783139903091,1.28492285264364,-0.440838988687022,-0.377239225363551
"ind_24",3.24029888326714,2.96897910270746,2.23631014169567,2.23709292406122,2.38366488415139,2.21516279150317,0.554011284184891,0.512930036933765,0.427935976059887,1.26068793722867,-0.425116948435039,-0.360206086766862
"ind_25",2.87007987366775,2.91281079278307,2.1357475383204,2.20683723108739,2.43567546976737,2.27662444720447,0.552896231483593,0.511301745321878,0.421395625155218,1.16526191742233,-0.427411137168593,-0.422544874629872
"ind_25",2.82955817008701,2.92715787529117,2.16155777281995,2.20246803396494,2.42566094257472,2.28163706069964,0.550299876512708,0.512530810264526,0.435733374779969,1.13421117298496,-0.432765165880228,-0.420648523920418
"ind_25",2.833223785021,2.90302691750865,2.13524954542855,2.20125170262396,2.44249670690702,2.30785388293233,0.558271940337233,0.518292587694402,0.412599595570517,1.11706566186948,-0.365888641581785,-0.4328009923879
"ind_26",3.04289571353984,2.99494436999512,2.06675656535649,2.2326089725215,2.44314418835703,2.24969757978891,0.532205285751626,0.522798913347105,0.375068227871991,1.03719671165447,-0.512725857382744,-0.456699956896042
"ind_26",3.06097931838475,2.95816876253565,2.07197991986331,2.24186420998299,2.44113844666146,2.28024436349193,0.53881798166321,0.526034248710765,0.428531625256871,1.07167898646945,-0.560343237183548,-0.423044878558965
"ind_26",3.03511896008533,2.96627654318855,2.08514780706718,2.23178724271325,2.44120612373088,2.21961569739804,0.535753727531824,0.51814496950116,0.394086261416116,1.05378678631561,-0.503267608888822,-0.452826460714431
"ind_27",3.17388849293422,3.0094652061787,2.00658480386394,2.2683511912541,2.37703720801216,2.52721154556364,0.555574426443496,0.517366333980405,0.497794381006545,1.1667772805582,-0.537761355230443,-0.351739996886163
"ind_27",3.18025355595298,3.00165163946936,1.97066129383219,2.26849044974514,2.38124395435964,2.56028938152352,0.564576671700821,0.519059887248281,0.501314751566468,1.246099131368,-0.563111867687536,-0.343463613427175
"ind_27",3.16261670083563,3.0068516479228,1.97132347287544,2.27393149928655,2.38045301057936,2.52702137412008,0.54901951300682,0.515756851231111,0.503012883930353,1.20474941440662,-0.494064416303981,-0.374827220722284
"ind_28",3.12999607844232,2.81822074169052,2.32869317097896,2.19624344959982,2.42830589163972,2.47859884012531,0.569419275899382,0.495854570520133,0.441565451108675,1.0336330929296,-0.537916114778756,-0.449742852725687
"ind_28",3.13537285179584,2.80479541063848,2.30609440812438,2.19754521587741,2.43563610956224,2.5061305380062,0.57218799510849,0.494981357113273,0.453765358447977,1.05099177276842,-0.532385620043474,-0.418334677018661
"ind_28",3.13978418707293,2.81308970267821,2.32251824835019,2.19208804452445,2.44369777033905,2.4772790578963,0.571404482263188,0.497496942206559,0.453645398746671,1.06822804571891,-0.482693133593766,-0.439319850187515
"ind_28",3.12456398942805,2.80914412902892,2.30453292393323,2.18357312278662,2.43722925110878,2.50023054590857,0.575181941997501,0.498609654445676,0.43370604199109,1.06529736047969,-0.495567290773463,-0.443275119185141
"ind_29",3.12920782328616,2.99728739122086,2.27986309024694,2.21749830959657,2.46198130964278,2.21718285864181,0.547927733428383,0.504716077035163,0.269954683412753,1.25388149301875,-0.414544755724185,-0.463510675468181
"ind_29",3.09162444698649,2.98348041964884,2.26211715719462,2.21475763059715,2.46197035864561,2.26802655746362,0.550414320843301,0.504355607968101,0.262299531927234,1.29261229240904,-0.381655320014903,-0.458026916286619
"ind_29",3.15693305982842,2.96512448347083,2.26212178070969,2.2168024849014,2.46362189968521,2.19235207437787,0.553202064582308,0.503782202041201,0.278965847284073,1.2716042152171,-0.343995500870784,-0.494431583376339
"ind_29",3.11486970906559,2.95706261250792,2.2661052840081,2.2192624916864,2.46648322999003,2.23969303984452,0.543919476154325,0.502951368211137,0.256246250091459,1.24259264882352,-0.372281330616524,-0.466684765288655
"ind_30",3.25532852706423,2.91530755030388,2.27718655050005,2.22134968576964,2.41386870996274,2.34084827553241,0.527403544554297,0.497933921984143,0.29972809940162,1.33953992551989,-0.200127904218582,-0.464922850801391
"ind_30",3.26210151272143,2.94662602992319,2.2536554320187,2.23004337920618,2.42034408978041,2.38054813977201,0.534030620100385,0.502196538929367,0.30335132155316,1.35649120229607,-0.200906129705054,-0.480357270652902
"ind_30",3.23054552331868,2.93616103425737,2.25893753919331,2.22619132389824,2.41346000335711,2.39376796908499,0.531504626975658,0.50320792543009,0.294548251761648,1.30373127576023,-0.194260601496471,-0.473581554826476
"ind_30",3.27687084614493,2.93349912875968,2.26162740295595,2.2232252961251,2.40510628754395,2.40134895364452,0.538900794409007,0.498587991370155,0.305501604337021,1.30365785851994,-0.176541918626451,-0.490339060776995
"ind_31",2.99834131286801,2.99569915612114,2.11538492325461,2.23525288610875,2.51145843784416,2.30096267045393,0.545817963270296,0.520143576156537,0.297353363863628,1.11943886779255,-0.65100654989065,-0.366524394674774
"ind_31",3.02326282533707,2.97263644316402,2.07614276413831,2.23837965747828,2.51973143715027,2.30467387315094,0.541877930438596,0.522562367116186,0.301132220286392,1.08556726671853,-0.649807308197415,-0.362129289225411
"ind_31",2.94097377234192,3.02609334821761,2.07079505120481,2.2329645069952,2.50790978773877,2.32572113767363,0.53725645480496,0.522720386095878,0.299478621812783,1.14620811911928,-0.611896190012213,-0.401310745843842
"ind_31",3.04748230413879,2.99461540194868,2.07618053007344,2.22791975243897,2.50213305528887,2.29880889938234,0.539225923871066,0.518567903615885,0.303007996919572,1.09891988586699,-0.633043252419196,-0.378904829461312
"ind_32",3.28542258409154,2.93110692441856,2.27594017339723,2.24606034825958,2.45240177771206,2.27495845937992,0.577138277606869,0.489503407661956,0.302771566543155,1.38241722641648,-0.504476477953764,-0.394723560325457
"ind_32",3.2966681222831,2.9295448554728,2.27593790334331,2.24800585701438,2.43360537682188,2.26780510249127,0.573108115291352,0.494818844932447,0.298383262335698,1.36403438456766,-0.45922278410704,-0.414709638596938
"ind_32",3.25904891394675,2.92644604763285,2.2815469131668,2.23927431881539,2.44233839695975,2.30885936338997,0.582520477694126,0.496519353420161,0.318293058199765,1.27436614920084,-0.430242195124364,-0.376656343726554
"ind_32",3.26441122061784,2.96094587904407,2.26947081879339,2.25427142486881,2.45269175837791,2.27192499591397,0.578265611893744,0.493872339805828,0.29931477929989,1.3353222617324,-0.432820139850495,-0.405326886085737
"ind_33",3.2676058660756,2.86741725475342,2.16422535768779,2.25689798850363,2.3998341905035,2.2288482585577,0.558405910689079,0.506392485342716,0.574096329938056,1.2407988793677,-0.491574016787363,-0.605111083772731
"ind_33",3.35508883218329,2.8618174268859,2.20540980226838,2.26023653851324,2.38734840893397,2.25396112046006,0.551550940491774,0.503904191582943,0.539248873124143,1.24049170229448,-0.5218506425194,-0.61804364362005
"ind_33",3.29710305574961,2.8684013936708,2.14921017155141,2.25786415096639,2.40189800120417,2.24273473729146,0.550649318406164,0.506202047937326,0.559051673033683,1.17206642741602,-0.473950900654958,-0.611592730203798
"ind_33",3.36867325267806,2.87766775254683,2.15863272995452,2.26367392062318,2.39718910049846,2.24060628551542,0.54617205491689,0.503776661684262,0.540212422464792,1.22550525264274,-0.542636671315537,-0.599427940819848
"ind_34",2.98325656217708,3.08338600562845,2.17204141036571,2.31597715066059,2.5080415525836,2.42125268467693,0.536493835821935,0.509790556273858,0.355322067373104,1.48036523055499,-0.577933312360757,-0.370024546945905
"ind_34",2.9844398103584,3.0915875767269,2.15348018866257,2.30981129243338,2.51108461988182,2.40015693422288,0.52015239270459,0.515633960903488,0.362696170202582,1.51195358630073,-0.619131379580426,-0.35587002452935
"ind_34",2.9836992775773,3.09826593190625,2.17696067970194,2.31235528791307,2.50873989881547,2.42638661117263,0.521080555611171,0.511507413132683,0.352858299542805,1.45965135618814,-0.5806572076016,-0.343284652672331
"ind_34",2.95798135538323,3.1205287217739,2.17290124214811,2.31329642380434,2.50660584679366,2.38199268456012,0.518037010847756,0.510135397375129,0.373347082546754,1.54076344020744,-0.589187027376103,-0.369314308196097
"ind_35",3.1137759792657,3.15225591548333,2.21431285942791,2.25617456361682,2.4184843891011,2.64419258581773,0.532868627427009,0.505076483227256,0.460292684613855,1.13054380632987,-0.497503752600575,-0.395217450300264
"ind_35",3.12873152713673,3.14208923002197,2.24063426258902,2.25124238164278,2.41564790822966,2.64599985384766,0.539929890620667,0.504149072689433,0.48392372380459,1.10134348026407,-0.537320594164022,-0.341882767115067
"ind_35",3.18989575999956,3.17621859587668,2.19945214098928,2.25484434280214,2.41782427390676,2.63683264272783,0.530390737970821,0.505092403367564,0.457515426492682,1.06584728549526,-0.483963125482515,-0.371346207112455
"ind_35",3.16395045966881,3.14056942896763,2.22340789721028,2.2532330219025,2.42317377496279,2.65212423473835,0.5425227556623,0.502459355690629,0.460116408039907,1.10753251847822,-0.513120583829364,-0.365852128742002
"ind_35",3.1652600844422,3.1601041322041,2.22566828937551,2.26729879542246,2.41818255150395,2.64665554171181,0.531525444335028,0.500087419368638,0.459317133249166,1.12741816767399,-0.481975470354485,-0.374076855195177
"ind_36",3.29631524580378,3.05213971615005,2.08636075003918,2.19951264952656,2.45457436898444,2.43559685912626,0.570303675098707,0.509896999803694,0.362709682735111,1.10480844962831,-0.532107511991508,-0.177730995105845
"ind_36",3.32896272977213,3.04461241854486,2.11427447308059,2.21573161604302,2.45856383528774,2.47432945529233,0.565553948674338,0.506884999520336,0.368452768117009,1.12597436599534,-0.512690515440802,-0.200462573993237
"ind_36",3.32880722607426,3.09009905516276,2.11108574302528,2.20632906769004,2.45272794761627,2.42993074561681,0.567266495621318,0.506488178513379,0.377964001889601,1.08162604026378,-0.536878118415437,-0.195213509310354
"ind_36",3.27949293793258,3.06593749075499,2.10652552155041,2.20923910507118,2.46124317995946,2.43737725083249,0.567059858118834,0.506397666630397,0.370468528893029,1.06790486326624,-0.518907737130197,-0.194808813348014
"ind_36",3.32047073688502,3.05537382807036,2.07698152481549,2.21753796432692,2.46171990313589,2.45713562005682,0.565680371999147,0.506035985172078,0.365563762745228,1.06613542822564,-0.530478759988726,-0.206725404731336
"ind_37",3.11878657824997,2.86000820105138,2.3152639027325,2.30173611246727,2.46525127647347,2.39717005899866,0.546942732355893,0.492271586755416,0.41186961098319,0.967520350834875,-0.385193076785783,-0.346279782358123
"ind_37",3.07725698759341,2.83050884515465,2.28554297150509,2.2950955608118,2.46755149630465,2.39086125813936,0.54774515013034,0.495628467213791,0.379617331030017,1.00399220700408,-0.408816643080551,-0.319979534364165
"ind_37",3.18515231414986,2.84722336374362,2.31160195457941,2.3014971697165,2.4732279127145,2.34738450935781,0.547920293629865,0.497504618145511,0.365774353263914,0.91230401786263,-0.402495376124218,-0.317307274895261
"ind_37",3.09661691842703,2.83247947096772,2.27681100029225,2.30127709175149,2.45865442354997,2.33735773210796,0.539667908754723,0.496344005568221,0.383381363024222,0.972200168726509,-0.424908273018606,-0.347534569096955
"ind_37",3.08827850037655,2.84267288294921,2.29473297747374,2.29142186259281,2.47241037019254,2.31792283098518,0.547582945676816,0.490047554249827,0.380287331397686,1.0019104198848,-0.426960158374853,-0.354863932628953
"ind_38",2.98640782527319,2.88018450958903,2.10238246131857,2.24209229374445,2.45970525634717,2.4128204525332,0.542963835748436,0.490025562170832,0.433436023823213,1.19587017458664,-0.497500316243299,-0.437456019566872
"ind_38",2.96918890631681,2.86909976995352,2.11170104774142,2.2349922263714,2.45634772200974,2.40816800643276,0.534952909599031,0.492922508076809,0.435698887591991,1.22369250633628,-0.510467084169528,-0.427667115494805
"ind_38",2.95778542405564,2.86750602581693,2.13612019910211,2.23906313180586,2.4612467527911,2.3963196427189,0.545527702609095,0.490134317971657,0.451116813901922,1.21822621003653,-0.501639507906208,-0.425640191969977
"ind_38",2.98288579277999,2.89655373401641,2.11475118901276,2.2337881577878,2.4551912736365,2.42080001324297,0.54339267725688,0.490202557147675,0.453740533820516,1.23197910013051,-0.523292498868603,-0.426803700770114
"ind_38",2.98780694187904,2.90631118553366,2.12499977397886,2.23487017842281,2.46534749084459,2.40937172518944,0.534564687550894,0.489209619752687,0.429881351120428,1.22515024470005,-0.50198340037596,-0.404580347237126
"ind_39",3.01765889784517,2.8998291569828,2.25924661769515,2.25508848279641,2.44481029506221,2.17975609266142,0.520054872838986,0.49358553603552,0.250996795751591,0.882896918135778,-0.414767551860478,-0.440269789667937
"ind_39",2.96644453824634,2.87115486815629,2.27168767611975,2.25487177343851,2.43761547436142,2.15205334754968,0.518101981609804,0.49524778283368,0.2584729858469,0.948930203595802,-0.421537337508487,-0.441532895272295
"ind_39",3.0500133547614,2.88581733880327,2.23567013068138,2.2476388601114,2.43716572928461,2.1462165351271,0.522207744375519,0.491947926848376,0.233869569567807,0.942984357709723,-0.377671605532068,-0.441916547043674
"ind_39",2.98388141730288,2.87053974984244,2.28432771208049,2.25453284019004,2.45079839252135,2.16090150425769,0.514185579389254,0.498683846334502,0.260325369432856,0.946865485408537,-0.399952727691358,-0.424450170790725
"ind_39",3.00257966912408,2.86505495871103,2.25053079305199,2.25774049904372,2.43392222846302,2.15037348304079,0.516601798038361,0.494592265866792,0.264282989282708,0.998228241547676,-0.440935145540262,-0.42649898917931
"ind_40",3.33125647640828,3.03093157882515,2.20795445992087,2.21552834703571,2.49706592119824,2.24101190101253,0.553678921484985,0.506519260525151,0.446330967488117,1.32071028461856,-0.436417352309171,-0.323873261374126
"ind_40",3.34426508931015,2.99135833841794,2.21647308913334,2.21410062950408,2.49647130538009,2.2028956941547,0.548013294464002,0.50505103403661,0.405041481962287,1.34436249625706,-0.478812559157598,-0.355798239717046
"ind_40",3.3274999603375,3.00924635310625,2.21255053413039,2.21351489022344,2.50366505056178,2.22006875441287,0.543726958390407,0.503234458006915,0.395073914299773,1.26618797565021,-0.524497177137666,-0.331027845845669
"ind_40",3.38710496702259,3.00197342070885,2.225487341768,2.2168033081599,2.49194673026111,2.20233005082607,0.54929922091316,0.505962361354139,0.415407258909088,1.29977023495102,-0.494175864544964,-0.342758691183414
"ind_40",3.33632756127919,3.01313195384464,2.21780500254627,2.20687366516092,2.49842571036973,2.26483111215266,0.55329917883538,0.50562546875772,0.419273938765986,1.33137745490396,-0.532267450398462,-0.323396917349468
"ind_41",3.22265697755686,3.15150577478382,2.21952521457541,2.26120910614641,2.47733826645807,2.13296989288909,0.508041459708495,0.482736182963045,0.556499038485536,1.15728484490262,-0.666786524715535,-0.466221802969571
"ind_41",3.27607518961162,3.15300612570393,2.20354160348951,2.25368096128436,2.47004334607529,2.14823764994453,0.520528092909314,0.486600078154694,0.542672432703659,1.18443988390922,-0.679008019486729,-0.438616544107668
"ind_41",3.26035621793629,3.11477162994072,2.1896739699725,2.25644789490006,2.4787594938915,2.17189092517329,0.515827305649746,0.488352974248429,0.507271793573478,1.20166803733934,-0.65504904511575,-0.453930865487269
"ind_41",3.24323562066892,3.14804548416157,2.18508381856753,2.26072621731833,2.48000617619051,2.18508622168817,0.510514377058734,0.485578507015549,0.531357574946869,1.17321214886851,-0.664648936806089,-0.45041854858676
"ind_41",3.20679263113686,3.18526811715552,2.21496727274029,2.26453185896902,2.47157993225984,2.17673384712981,0.508350503669927,0.485289795406469,0.561290496539132,1.16137558540424,-0.678907715778706,-0.451328814819212
"ind_42",2.96282459953099,2.81999393339416,2.21814342089037,2.25448581722424,2.44880895802609,2.41949317126625,0.557968005704244,0.532482975627861,0.457506271796842,1.10391767627169,-0.561063163899876,-0.453312914037892
"ind_42",2.94818241843154,2.7806021846423,2.23002625629734,2.2677860839865,2.45175049227815,2.38118298890128,0.550206764442605,0.526133348210565,0.457044950849185,1.11522613222074,-0.50115091313374,-0.420786854615303
"ind_42",3.00390582397936,2.80108801004435,2.22476522573769,2.27402750803277,2.44527804529676,2.41494563164636,0.551967738861297,0.53468590726144,0.450247979131407,1.16763695527053,-0.507730962240797,-0.471922724718863
"ind_42",2.95974050936957,2.81128520847245,2.22168741439232,2.27469024270967,2.44186299748949,2.38916704772136,0.55606874383314,0.528842328382648,0.472307505508529,1.15288836404771,-0.505057883060662,-0.445790886197572
"ind_42",3.00913249043055,2.76962577734443,2.22558849692273,2.2509462272345,2.45359243276511,2.40976732863089,0.560639759002847,0.527432603938381,0.447246090606217,1.15533956226371,-0.561313849493006,-0.442602342587469
"ind_43",3.1398439838822,2.86847387901831,2.15092096017017,2.23269800970529,2.41358202960622,2.3310875643696,0.544796176163292,0.501786585719479,0.419554245342017,1.14166596006255,-0.2720653784499,-0.369679407721152
"ind_43",3.12069095773344,2.84445099408722,2.17980191047913,2.23695625064818,2.41012228967185,2.29110727578895,0.547291233005193,0.498451282338587,0.440392462608256,1.13959509332122,-0.351082657135157,-0.400839427334055
"ind_43",3.13472265405137,2.88520437049247,2.143050008414,2.22858978213458,2.41734937340948,2.31256990736293,0.549548896856269,0.50077147933522,0.409569781516324,1.16029177716329,-0.34848529288729,-0.392033137292923
"ind_43",3.12044293275223,2.87409360017512,2.18712782678832,2.23684725014814,2.42288617190101,2.28909563655546,0.540862859968771,0.503158648965359,0.413415592545471,1.11877926027214,-0.346375452455498,-0.385832879889316
"ind_43",3.12436213677048,2.87781008945183,2.16351371620621,2.23217933891012,2.41826853790431,2.34386423067591,0.546606883189135,0.497155244993567,0.451208979155523,1.1349392022828,-0.329763693378717,-0.39423517116745
"ind_44",3.04253896929497,2.96454566578045,2.04851414080196,2.23383372497851,2.46296230749354,2.37435223701264,0.51231568514645,0.483722314612413,0.408681603030567,1.19320000729665,-0.341432420060782,-0.413131215637583
"ind_44",3.11124317391859,2.95134983941111,2.08001367028635,2.23580259834599,2.47626064889123,2.41176400267326,0.519174328267541,0.483590015070819,0.409242506234409,1.20201918003056,-0.321034563763635,-0.453393978876377
"ind_44",3.11168688994937,2.96266450841055,2.06723790917691,2.23428167436849,2.46495790601713,2.44884651607274,0.507524737469578,0.480455263028141,0.420153886006099,1.18146038518573,-0.385650608273039,-0.447876228358313
