"ID","n1_s1_pk","n1_s2_pk","n1_s3_pk","n1_s4_pk","n1_s1_max","n1_s2_max","n1_s3_max","n1_s4_max","n1_s1_min","n1_s2_min","n1_s3_min","n1_s4_min","n1_s1_maxsl","n1_s2_maxsl","n1_s3_maxsl","n1_s4_maxsl","n1_s1_minsl","n1_s2_minsl","n1_s3_minsl","n1_s4_minsl","n1_entr","n1_dur","n2_s1_pk","n2_s2_pk","n2_s3_pk","n2_s4_pk","n2_s1_max","n2_s2_max","n2_s3_max","n2_s4_max","n2_s1_min","n2_s2_min","n2_s3_min","n2_s4_min","n2_s1_maxsl","n2_s2_maxsl","n2_s3_maxsl","n2_s4_maxsl","n2_s1_minsl","n2_s2_minsl","n2_s3_minsl","n2_s4_minsl","n2_entr","n2_dur","n3_s1_pk","n3_s2_pk","n3_s3_pk","n3_s4_pk","n3_s1_max","n3_s2_max","n3_s3_max","n3_s4_max","n3_s1_min","n3_s2_min","n3_s3_min","n3_s4_min","n3_s1_maxsl","n3_s2_maxsl","n3_s3_maxsl","n3_s4_maxsl","n3_s1_minsl","n3_s2_minsl","n3_s3_minsl","n3_s4_minsl","n3_entr","n3_dur","n4_s1_pk","n4_s2_pk","n4_s3_pk","n4_s4_pk","n4_s1_max","n4_s2_max","n4_s3_max","n4_s4_max","n4_s1_min","n4_s2_min","n4_s3_min","n4_s4_min","n4_s1_maxsl","n4_s2_maxsl","n4_s3_maxsl","n4_s4_maxsl","n4_s1_minsl","n4_s2_minsl","n4_s3_minsl","n4_s4_minsl","n4_entr","n4_dur"
"ind_53",2.96271683317977,2.67743956190285,2.45436795630258,2.57756448484326,3.58962908780817,2.8618642302143,2.56297277110057,3.16532580379182,2.80451334634965,2.44718272262237,2.34633469835736,2.37408544765142,0,0,0,0.114417174945262,-0.0861328125000003,-0.0861328125000003,-0.0711755256217104,0,0.481424434456341,0.103594772774951,2.64211640079841,2.45298085254726,2.23673952507252,1.93192595605085,3.09545926066501,2.47857313766799,2.46871548468271,2.1901783100826,2.48821775214624,2.34133895290811,2.04003880090822,1.7752341680001,0,0,0,0,-0.0861328125000003,-0.12188692477872,-0.0861328125000003,-0.0861328125000002,0.4070974749414,0.231849047766905,2.46205199583364,2.31098147668835,2.27799914926499,2.25193082242704,2.87781079005679,2.35771605828667,2.31075968009693,2.3255859375,2.30005012701081,2.23000679369618,2.1533203125,2.15173390147277,0,0,0.0266195085122636,0.00205979922042963,-0.0861328125000003,-0.0348308285977392,-0.146464106387698,-0.083383386983606,0.337425941708585,0.266594509861775,2.57012797446477,2.35139389524082,2.6630406572585,2.74060298491831,3.11288183368332,2.49229605054857,2.75367485552836,3.26748392998864,2.39016045479628,2.24385496757678,2.40660080206623,2.5812900586458,0,0.046183248980247,0.0861328125000003,0.0926902787297563,-0.0861328125000003,-0.117682256093763,0,0.011660232096018,0.404865291695552,0.176159833082963
"ind_53",2.94948175524299,2.65475483986171,2.48071195750113,2.54089640065619,3.57210528338331,2.87794234302598,2.55249433209739,3.17297283935016,2.79246414499929,2.43428126778692,2.33995752568751,2.35309165514395,0,0,0,0.109135390200744,-0.0861328125000003,-0.0861328125000003,-0.0668778107523897,0,0.478880267956036,0.103858461127913,2.6410908687477,2.46011373226926,2.23133628247773,1.96284538977503,3.00720307902143,2.48453367554578,2.4717787687275,2.19311436437655,2.47926648085506,2.35415598076954,1.99610531681745,1.79208014181537,0,0,0,0,-0.0861328125000003,-0.103852335311895,-0.0861328125000003,-0.0861328125000002,0.401978583734592,0.227762619259695,2.45331065556982,2.31396226125852,2.27190211784934,2.25742169787568,2.9457971741025,2.34870897948725,2.30697027868616,2.3255859375,2.29996548303097,2.24621555161537,2.1533203125,2.14471292672536,0,0,0.0297050956795473,-0.0023976490738287,-0.0861328125000003,-0.0494740730360002,-0.136791947973426,-0.0912119079982941,0.337762756674676,0.266169202527942,2.62100738983612,2.3430554264422,2.66915423053924,2.7671270310821,3.15537603327031,2.49719617839868,2.77537279160213,3.26572938386156,2.38091611724201,2.24754204360667,2.4148392644214,2.59919768225607,0,0.0653637241595172,0.0861328125000003,0.0874384035286882,-0.0861328125000003,-0.113993115992268,0,4.65896181714304e-05,0.401223645995613,0.178169654513205
"ind_53",2.92366487989128,2.65911150031804,2.46905372721102,2.57458670061583,3.57202634672908,2.89111676382118,2.56059310941919,3.13301049138701,2.79677717745616,2.42971873522612,2.3454323072981,2.36463189810919,0,0,0,0.114103545786617,-0.0861328125000003,-0.0861328125000003,-0.0816128043221511,0,0.486829456207555,0.104995737783644,2.63846518648992,2.46031045352087,2.23544279242038,1.97073351196289,3.01627994957791,2.47836872585695,2.46300736077519,2.21332153691473,2.48658242021219,2.3512953466771,2.04540408520325,1.77175253960392,0,0,0,0,-0.0861328125000003,-0.102930448671888,-0.0861328125000003,-0.0861328125000002,0.407994708599144,0.236447583370385,2.46960388744906,2.31039577133944,2.2751329636123,2.25825816138834,2.95225906686478,2.36648391735171,2.3148249814146,2.3255859375,2.29896048877796,2.24155869678832,2.1533203125,2.16048846337612,0,0,0.0345975548920858,-0.00546759326594158,-0.0861328125000003,-0.0352693528469051,-0.137070425120039,-0.0871374274140614,0.338864309246435,0.263697271749574,2.59324245019956,2.36547235438022,2.67599318570262,2.7399191928132,3.11687690560622,2.50790892357181,2.77084780603215,3.25136738634269,2.3664911416021,2.24356861199772,2.41249527738189,2.59155771873938,0,0.0370526151314542,0.0861328125000003,0.0935998223289877,-0.0861328125000003,-0.129340398791019,0,0.0159105222469797,0.401773611807045,0.178277987308223
"ind_53",2.90605316640816,2.69471948636088,2.45591178111783,2.51724684559627,3.6131353975642,2.89475709033046,2.55757962833107,3.19483759682721,2.75666269968853,2.43800422378061,2.32497668834273,2.36980488761641,0,0,0,0.113902352265908,-0.0861328125000003,-0.0861328125000003,-0.0763261151195968,0,0.476287527439486,0.105370330850356,2.63497625267639,2.44022333576289,2.254589941784,1.94542204983957,3.05350247465511,2.46681102575983,2.45551768413515,2.20472055067175,2.47341859252686,2.34518852169454,2.02415566927034,1.78088905541779,0,0,0,0,-0.0861328125000003,-0.114364426620616,-0.0861328125000003,-0.0861328125000002,0.40177968173698,0.226095299079288,2.45990755467374,2.31551677805503,2.27527042325642,2.26160092710053,2.92443325363922,2.37774207245847,2.30325920912947,2.3255859375,2.30315248637979,2.24602874579498,2.1533203125,2.13993664346876,0,0,0.0314529479099788,-0.0010144859358857,-0.0861328125000003,-0.0298859772612936,-0.146019324037012,-0.0857861637827135,0.334192108475406,0.265111157290438,2.57165384775694,2.34595826441835,2.65545325704139,2.72019385129608,3.14880275647383,2.48662122963726,2.76811243326686,3.26220537013058,2.36976230548423,2.24582825135551,2.41319352566103,2.59358129201751,0,0.040019512747754,0.0861328125000003,0.0891722709938885,-0.0861328125000003,-0.117476282120483,0,0.0143048300613296,0.402877430585144,0.177675383155274
"ind_53",2.91570163169517,2.6465093716115,2.47766323471669,2.54585458747138,3.60584188013977,2.88160426093528,2.56493667892862,3.17596503308624,2.74983856862291,2.44656253994907,2.32898093182147,2.38581876530555,0,0,0,0.107924892494141,-0.0861328125000003,-0.0861328125000003,-0.0804751232699981,0,0.48314617225233,0.106100755670839,2.65134334962584,2.45821939255757,2.23626974731979,1.94099762897257,3.00077327238548,2.49435348022463,2.45136626251404,2.20774619930023,2.49036744355415,2.3406097196776,2.04875373732267,1.77356544331228,0,0,0,0,-0.0861328125000003,-0.127302762848425,-0.0861328125000003,-0.0861328125000002,0.395510514824583,0.227779601221036,2.46089548620919,2.30996355080688,2.2755439344626,2.25760257559957,2.96395429517203,2.35490070338422,2.30988838714804,2.3255859375,2.29590288622658,2.23382525667458,2.1533203125,2.14107651625963,0,0,0.0186736180520814,0.00142638702687408,-0.0861328125000003,-0.0327968230928462,-0.163976202089479,-0.0846966096750219,0.340736345832684,0.266439639853133,2.58663415716934,2.34965286444531,2.67572447017197,2.73294924086025,3.09849182461018,2.49489203811172,2.76618071250414,3.25751706997017,2.36132599258085,2.24783617154423,2.41655848451064,2.60709894332522,0,0.036285578727922,0.0861328125000003,0.0957976452573008,-0.0861328125000003,-0.110505986483981,0,0.0197459871605806,0.402381441295283,0.178055306446962
"ind_53",2.92933303451085,2.66574475360013,2.46340513561136,2.60908028180079,3.58979098118728,2.88002525899405,2.55873976724489,3.1370228738908,2.80936411313728,2.44616747686038,2.34325771479524,2.36725760515761,0,0,0,0.101500522099269,-0.0861328125000003,-0.0861328125000003,-0.0801152523034939,0,0.480880100885082,0.104682728091293,2.63123016222892,2.44680136578532,2.25046660411018,1.94093790681223,3.03234501872295,2.48308317214014,2.44650390215777,2.20028822078248,2.45683467893286,2.34351503268854,2.03040633390084,1.78011703440088,0,0,0,0,-0.0861328125000003,-0.116479799947825,-0.0861328125000003,-0.0861328125000002,0.403369296859336,0.22503843324902,2.463445464421,2.31284464008531,2.27834427312637,2.25515649304183,2.94221235796784,2.3687224260211,2.31394758280537,2.3255859375,2.30144000983234,2.24669846084125,2.1533203125,2.15523182629754,0,0,0.0368375177221473,0.00155481489682748,-0.0861328125000003,-0.0366995794223067,-0.120785955145243,-0.0884838971433523,0.340950453136027,0.265609378293009,2.57804379439448,2.35378330626103,2.66316132640818,2.74803227347172,3.14427465129618,2.49387494797701,2.79060189890035,3.27039747800538,2.37618165813678,2.2642978631352,2.41023062460966,2.60094050410087,0,0.0552813933910729,0.0861328125000003,0.0911001529594608,-0.0861328125000003,-0.119084966106413,0,0.0131151687425657,0.403649339102954,0.177550611644789
"ind_54",3.13775645877117,2.56012608146948,2.40920373448984,2.41874823552294,3.71989321051295,2.74518539359109,2.65916044382479,3.02400085964946,2.80527505428525,2.39444060729576,2.34750875445088,2.39465711123135,0,0,0,0.108288508706651,-0.0861328125000003,-0.0861328125000003,0.0581393580019893,0,0.47561207311264,0.102322423443408,2.51417868704344,2.42672245364107,2.17143134690996,2.01720228274653,2.72168196315481,2.52974042049331,2.35087187405601,2.0709217567268,2.43956769237497,2.30948257724688,2.01111074681231,1.78342240314319,0,0,0,0,-0.0861328125000003,-0.0675526103765581,-0.0861328125000003,-0.0861328125000003,0.443921266230688,0.224664774251565,2.40966577741205,2.29718884546518,2.26597859447911,2.24048337717159,2.92803961235591,2.42703567794485,2.3722197081195,2.3255859375,2.30498008735428,2.27211534139624,2.1533203125,2.17153549379073,0,0,-0.0291306159704485,0.000279505462756481,-0.0861328125000003,-0.102232883990809,-0.0537621797658112,-0.0892271045293282,0.350716718236839,0.275917165066768,2.53755307927119,2.35567752356337,2.63015859992946,2.68370317883016,3.12669034175578,2.50454370275905,2.78050746709595,3.23916792121901,2.37826970197939,2.25534499189273,2.42138981916015,2.60178555332252,0,0.0389353384297296,0.0861328125000003,0.0701902316050701,-0.0861328125000003,-0.0820065135421252,0,-0.0129887100038957,0.403576548295122,0.172577103034332
"ind_54",3.17804911982257,2.58844342601182,2.41907883248509,2.47687721470975,3.76118917362494,2.7515308372145,2.64414733980067,2.96096410325636,2.80634986359376,2.39955134443712,2.34678904816994,2.41596386460443,0,0,0,0.110205420439229,-0.0861328125000003,-0.0861328125000003,0.0478625185478377,0,0.478258483198568,0.102099520953876,2.49774538775657,2.41795649924259,2.19027757676831,2.02746834963438,2.73649655392233,2.52841033737985,2.34525256351206,2.06608625768193,2.43826668369456,2.32666048316808,2.02440721765285,1.79337943730209,0,0,0,0,-0.0861328125000003,-0.0619781260349063,-0.0861328125000003,-0.0861328125000003,0.444440730144296,0.228213446887545,2.40453590980478,2.29585790031446,2.24920339328488,2.23611879912348,2.97805461518864,2.42242107473197,2.39932665879884,2.3255859375,2.31244548964839,2.28776452525462,2.1533203125,2.16084871791811,0,0,-0.0280208661069381,0.00647634085047659,-0.0861328125000003,-0.104098318413203,-0.0644430418967646,-0.0860384996923814,0.341565900016105,0.278503543868604,2.57393150066923,2.33818722368578,2.62853000927583,2.64520195847742,3.1055739116907,2.49398145346744,2.77182950695833,3.24350170185416,2.38750533386523,2.23820680100844,2.41915000366831,2.61602574478206,0,0.0505955029484474,0.0861328125000003,0.0701356901253894,-0.0861328125000003,-0.0674272007554412,0,-0.00880870236674297,0.402680260148666,0.172011763157739
"ind_54",3.18813297480817,2.56635817701533,2.4163676995179,2.5112508699321,3.71640683096467,2.71713908685721,2.64427864063886,2.97890686545192,2.78786429536871,2.38216096926244,2.34442787368385,2.40067511193909,0,0,0,0.107857411919578,-0.0861328125000003,-0.0861328125000003,0.0688928302449099,0,0.478799294129363,0.103283220890355,2.50129078302151,2.41267417074438,2.16348330477514,2.01554008311404,2.7399283642254,2.52307930409238,2.35149408255083,2.0932513393313,2.44119840885573,2.31593722923361,2.03256015802722,1.79259400592601,0,0,0,0,-0.0861328125000003,-0.0675446758750814,-0.0861328125000003,-0.0861328125000003,0.449150928365959,0.227048618669717,2.41609718378156,2.30106258891035,2.25278107950603,2.24264400639423,2.99086763255626,2.42105979361022,2.38452385349071,2.3255859375,2.31718182547279,2.26139828026264,2.1533203125,2.16242494379929,0,0,-0.0308723896692448,0.00576482749363388,-0.0861328125000003,-0.107344200008367,-0.0652397177614591,-0.0852277036730433,0.346446054951572,0.27607355728219,2.53596596992611,2.34097606383244,2.61991162842311,2.68725237181067,3.12772353446049,2.50885199233829,2.78906418465837,3.24440559082537,2.38850897355022,2.23477744389091,2.42906115382705,2.59918237117259,0,0.0371361298971788,0.0861328125000003,0.0631436041261481,-0.0861328125000003,-0.0776971167881194,0,-0.00647818292085429,0.402930717264702,0.172909044260971
"ind_54",3.21231188207734,2.6067060064274,2.40870046504878,2.45258395729881,3.69733884888971,2.76249492242965,2.64306686288229,3.03754896548942,2.78477890330768,2.39040292232206,2.34999049226359,2.39215492493596,0,0,0,0.115801311119382,-0.0861328125000003,-0.0861328125000003,0.0427106022911231,0,0.485301175103975,0.100727503663892,2.51492324978774,2.41732871620059,2.17638450211415,2.02709798195462,2.64330611013266,2.52156912090002,2.32956804557471,2.0930041897436,2.46073984177975,2.31012565377738,2.01684963800892,1.80324421937845,0,0,0,0,-0.0861328125000003,-0.0676612853704809,-0.0861328125000003,-0.0861328125000003,0.442880734853387,0.218982306584818,2.40368073944347,2.29143824428204,2.24995574626079,2.23757706996311,2.91246028902957,2.4292512532412,2.38522291967907,2.3255859375,2.30590627344605,2.28165951106567,2.1533203125,2.17555146540358,0,0,-0.0331460596890652,0.00423722073319788,-0.0861328125000003,-0.111966317543136,-0.055657905270154,-0.0873741919773906,0.345914774396916,0.276885342407181,2.55352091691943,2.35452655181004,2.61819720954047,2.68205348939727,3.11331506710089,2.49816061600853,2.77936516726529,3.24530033025004,2.39496584018261,2.22978322595609,2.4238567769098,2.61054640772894,0,0.0541235378952352,0.0861328125000003,0.0582733499687637,-0.0861328125000003,-0.0823447033141948,0,-0.00635816383780789,0.400458893366379,0.173233396820444
"ind_54",3.1597348829552,2.57800768241996,2.39308084101779,2.43877697535298,3.7737341727724,2.71988739796854,2.64000139361201,3.02803687976978,2.81412903636818,2.38436115012361,2.33916575777975,2.38727064535162,0,0,0,0.111162334809206,-0.0861328125000003,-0.0861328125000003,0.0575516186058573,0,0.479360611664591,0.0995728163159023,2.51964312248326,2.42730373393402,2.19538211701623,2.02947984899404,2.7198583432717,2.53303776841923,2.34530138694667,2.08766932340143,2.46101891163282,2.30910044700595,2.02811651191049,1.79761128514018,0,0,0,0,-0.0861328125000003,-0.065663261721728,-0.0861328125000003,-0.0861328125000003,0.438016488344994,0.224434686024708,2.41539202364118,2.30099842374638,2.26379664768973,2.23292164329742,2.92097878726928,2.41335175201374,2.36390912702823,2.3255859375,2.31276511331837,2.29030320900378,2.1533203125,2.15962572265795,0,0,-0.034713857438628,0.00703102343841424,-0.0861328125000003,-0.106744942838358,-0.0650241769014112,-0.0882191044901005,0.345354058807694,0.276751046728906,2.58705467663743,2.35627681939417,2.62323797736746,2.6808967499655,3.10686903584719,2.49631529534576,2.78595596892777,3.25040265993452,2.37675188611268,2.25386870457237,2.42736640936285,2.62095680959423,0,0.0465691699284637,0.0861328125000003,0.0624336642065332,-0.0861328125000003,-0.0841536167223408,0,-0.0113760219557038,0.402691930390452,0.172622067152744
"ind_54",3.1276783873817,2.55049955072341,2.40657204442866,2.46140701254699,3.74900270088175,2.74543063564383,2.63965923308361,3.02455923441567,2.80942092877182,2.39095746432069,2.3437900999572,2.38254204067835,0,0,0,0.112078747705927,-0.0861328125000003,-0.0861328125000003,0.0570472571295893,0,0.47356068022191,0.101733531431848,2.49787426510334,2.42847960531478,2.17970542139766,2.02308063460807,2.72384161206593,2.52554375832081,2.35641856363461,2.09015205675537,2.44937714579482,2.30985573874271,2.00841219038487,1.79440559086367,0,0,0,0,-0.0861328125000003,-0.0723557019387032,-0.0861328125000003,-0.0861328125000003,0.445721530341026,0.225098501393775,2.42051329090162,2.28763179739979,2.26396214682818,2.23707947883106,2.97208271152922,2.42810577917679,2.37373662529163,2.3255859375,2.30644078757348,2.27601808458836,2.1533203125,2.17089043506544,0,0,-0.0385560003212937,0.000314327989546503,-0.0861328125000003,-0.0991388611334059,-0.0647188627632093,-0.0879023187772209,0.343435301887851,0.274773180140241,2.52047845436406,2.35220228048143,2.62842759621401,2.69178549877539,3.12571639740083,2.50090235621941,2.78687778624752,3.25572231586726,2.38737795876391,2.24059092054809,2.43320579893332,2.6086355516717,0,0.028449944089586,0.0861328125000003,0.0642272108370384,-0.0861328125000003,-0.0777118323412579,0,-0.0177867242174928,0.400763287622262,0.171925879510671
"ind_55",3.37287137308718,2.59209363855148,2.42093201712522,2.48701352715767,3.8244596534375,2.98626901221928,2.53222101196235,3.20990248739174,2.81884970735262,2.47651291568422,2.36777345308964,2.42902425865301,0,0,0,0.0972554453478789,-0.0861328125000003,-0.0861328125000003,-0.071481478368184,0,0.43622039731832,0.107893280998763,2.5907229852897,2.45865674280267,2.28060011115845,1.98829263074044,2.59558284231286,2.56194524984507,2.34731526250153,2.16214477597988,2.41605648973363,2.2868354046555,2.09721342025809,1.89343609028081,0,0,0,0,-0.0861328125000003,-0.0737760015741982,-0.0861328125000003,-0.0861328125000002,0.369054144111159,0.198277823472359,2.44220048239715,2.30395767926007,2.22895192901081,2.21865153820453,3.23403039718284,2.44988701093947,2.35107857552661,2.3255859375,2.3038960249506,2.2477289542511,2.1533203125,2.05826697768983,0,0,-0.0178261563260169,0.00478984279469449,-0.0861328125000003,-0.0827260100146967,-0.0884342803966932,-0.105672088085415,0.365256155907303,0.278832910616658,2.54845026951305,2.39926432281581,2.73244664741659,2.69578633796161,3.25172941306956,2.47690067769706,2.84713646532178,3.2351771148327,2.44831393173263,2.26687161028986,2.42652676806669,2.52914324225445,0,0.109905522456129,0.0861328125000003,0.0789879198345318,-0.0861328125000003,-0.0976420940246389,0,-0.0363930268727428,0.414927071246449,0.181749705779961
"ind_55",3.41542337071828,2.58615489093863,2.4382092802277,2.52430857898814,3.83897495568175,2.98729828844876,2.54367036384481,3.24778490864044,2.8652794079437,2.52160976348122,2.36829626800616,2.41611121147423,0,0,0,0.106429902730994,-0.0861328125000003,-0.0861328125000003,-0.0437868803969935,0,0.439654624738241,0.107713982352623,2.56959410314855,2.44478669110445,2.29631339297426,2.00831069022141,2.63552949191127,2.56624700962495,2.32926348450468,2.16501826976129,2.40596964196035,2.284569418473,2.10181184105148,1.89077098054289,0,0,0,0,-0.0861328125000003,-0.0752045993264329,-0.0861328125000003,-0.0861328125000002,0.370831848676047,0.202395224889136,2.44664182659965,2.30045933084221,2.24536106615221,2.22376243423478,3.19257288763686,2.45804380462333,2.33549169214823,2.3255859375,2.30564242705017,2.25581934361531,2.1533203125,2.06626280684003,0,0,-0.018397568478318,0.00186430145756844,-0.0861328125000003,-0.0830486146451173,-0.0776637158189023,-0.10494741969995,0.357904006093997,0.2823232410647,2.54753318154821,2.40952582944554,2.73133274087475,2.7010238576407,3.23865545474951,2.48279753370527,2.84146584520263,3.21008818634603,2.45042760080427,2.27723990564318,2.42282252082001,2.52079345132625,0,0.109309888267925,0.0861328125000003,0.0765859009555556,-0.0861328125000003,-0.0902007559338271,0,-0.0247874725294764,0.414078403215922,0.181798923535293
"ind_55",3.3712325331831,2.61629540212527,2.43044849380085,2.51632521808303,3.81365729425377,2.98173840684615,2.53965378830319,3.21753032829768,2.82454472232368,2.47638390175181,2.37165122608677,2.41146315343744,0,0,0,0.0922969046135974,-0.0861328125000003,-0.0861328125000003,-0.0513841619332325,0,0.443396444167469,0.10840800204203,2.58130335735348,2.45955263305584,2.28723229220147,2.02026489685796,2.60076896058653,2.56661835385563,2.32312302518933,2.16430639520562,2.40910653439191,2.28895579654385,2.09963469192823,1.88565524188311,0,0,0,0,-0.0861328125000003,-0.0836485513244579,-0.0861328125000003,-0.0861328125000002,0.373631524970031,0.203255366333792,2.44343077181979,2.30226297232179,2.22382843967204,2.21711868963771,3.23142954258613,2.45913034587147,2.33590432972091,2.3255859375,2.30864279825296,2.25469427871204,2.1533203125,2.05732696018731,0,0,-0.0235093567586303,-8.04389208200083e-05,-0.0861328125000003,-0.0991515226960344,-0.0948634961617896,-0.0996004608231144,0.359872788082783,0.279196900583044,2.54663940121261,2.39645519559207,2.72571505232327,2.67703524201516,3.22865382792084,2.47705946494805,2.8428998176493,3.19716576097378,2.44450589403972,2.25843338726635,2.41786394292814,2.53806156701889,0,0.113467310489711,0.0861328125000003,0.0820007227842232,-0.0861328125000003,-0.095197398340291,0,-0.0261187897826184,0.413327016298949,0.180978429785746
"ind_55",3.38964017473456,2.58454067769194,2.43441244342851,2.46827378914099,3.84531544138311,2.95579745886466,2.53273342125208,3.25048575800895,2.86229477494047,2.46756554165582,2.38094781085237,2.41680721164066,0,0,0,0.0936140887914959,-0.0861328125000003,-0.0861328125000003,-0.0705970750407117,0,0.437235841398256,0.109564236180071,2.55069484115807,2.44745997077582,2.27694282061822,2.03270339316577,2.61947726011415,2.55451055519665,2.35159002111119,2.15709839476418,2.40372130335048,2.27826091196786,2.10119992527527,1.90051751866827,0,0,0,0,-0.0861328125000003,-0.0769084275731149,-0.0861328125000003,-0.0861328125000002,0.376884084716915,0.205917738106216,2.43895944761435,2.3129151826527,2.23489350552007,2.22578962503466,3.19324928485672,2.46069955910769,2.34755485671894,2.3255859375,2.30686448132496,2.25489782406847,2.1533203125,2.06739238504659,0,0,-0.0162061802103702,-0.00436379751690428,-0.0861328125000003,-0.0895380345628321,-0.0833168257032857,-0.10875806000124,0.358182465558925,0.277573958726807,2.59723539614095,2.40130035418241,2.70504100860029,2.72617583250168,3.25325791720012,2.47214109217482,2.85152207848373,3.19113771007844,2.45822702849733,2.24718340149217,2.41422003554355,2.52303925842334,0,0.106961394602353,0.0861328125000003,0.0795806874184269,-0.0861328125000003,-0.0878336027271134,0,-0.0231187633486222,0.414581790282029,0.18190854414022
"ind_55",3.35081642205111,2.62240089640839,2.43281786793718,2.50085458840358,3.79849032905833,2.98280584112132,2.5376320093648,3.25749974766084,2.84471838643147,2.476553343657,2.37658250166541,2.41692506461005,0,0,0,0.0952559057152214,-0.0861328125000003,-0.0861328125000003,-0.0644051624919347,0,0.446591409608468,0.108071236376565,2.58536306277644,2.44549354877784,2.28526268752574,2.02518437549509,2.62477552385326,2.55765539841073,2.33778595673208,2.20907974419829,2.40210107003439,2.27167430157649,2.11301611407254,1.8840583795329,0,0,0,0,-0.0861328125000003,-0.0751349639532234,-0.0861328125000003,-0.0861328125000002,0.371065555203458,0.211312954395969,2.43683432712186,2.30769449667671,2.23211117488131,2.22032785926321,3.19600673344049,2.4653346066728,2.33084129422847,2.3255859375,2.30636269847955,2.2592053403029,2.1533203125,2.05087514791466,0,0,-0.0132884544658014,-0.00428665713124183,-0.0861328125000003,-0.0795952687967849,-0.072203491209995,-0.106218257114517,0.360364889345805,0.279083014846403,2.54174660017122,2.41136340271228,2.72600550024577,2.67386744563242,3.25646739326408,2.4779051193942,2.84576516847941,3.1876656104889,2.43453800289778,2.2634310144783,2.42357645199068,2.53046425751449,0,0.111419031600465,0.0861328125000003,0.0819394659880237,-0.0861328125000003,-0.098694385166219,0,-0.0373952351745598,0.414799034763825,0.183036638992994
"ind_55",3.33683651150431,2.61355134343215,2.42495392508408,2.50164669801144,3.84071008549588,2.9911255818141,2.54682320240147,3.24561354226542,2.84752002630263,2.48777154385748,2.37906525340246,2.42381300431177,0,0,0,0.0953826958718201,-0.0861328125000003,-0.0861328125000003,-0.0659150848733297,0,0.438035152482238,0.108239763928169,2.57349361680445,2.45123266535823,2.29808798912036,2.02446544949169,2.55855195808169,2.56307667771021,2.34490247062641,2.19502711066294,2.4013035759074,2.27760560203585,2.12364346405552,1.92303359323419,0,0,0,0,-0.0861328125000003,-0.0706521586946134,-0.0861328125000003,-0.0861328125000002,0.376913045395424,0.205187021874171,2.43619401617012,2.30425902272835,2.23228359033932,2.21886193069143,3.17471026830357,2.45577276461501,2.34863992754516,2.3255859375,2.30177494814646,2.25684017671756,2.1533203125,2.05726645223792,0,0,-0.0254056561772631,-0.00122464788908725,-0.0861328125000003,-0.0863987889079448,-0.104768213217898,-0.105940057660246,0.357050739240269,0.281683297689082,2.58277837258486,2.41314215399429,2.72352994493572,2.74246097271995,3.24564255343741,2.48417696521417,2.83147188314683,3.18938568621977,2.45677704027298,2.26725585975338,2.41995632815994,2.53846457113265,0,0.0978271193408584,0.0861328125000003,0.0742385821658055,-0.0861328125000003,-0.0970566742733328,0,-0.0421345548146593,0.415425753657176,0.182812935064656
"ind_56",3.35207643006985,2.65864701047143,2.5014686412184,2.4889211064001,3.76815087895486,2.84964804957489,2.4853950413401,2.99366197012456,2.90421112421462,2.45586422161769,2.27967473976196,2.39015842190634,0,0,0,0.0617577813263841,-0.0861328125000003,-0.0861328125000003,0.0131586668952851,0,0.478172124014829,0.107933711433654,2.45424638683126,2.37717916629848,2.35744655259266,1.94629016834173,2.82960885379231,2.61332949056535,2.43111855885252,2.02311774521872,2.44244018961491,2.33244106687529,2.04133695885376,1.91396804471199,0,0,0,0,-0.0861328125000003,-0.0784392772814759,-0.0861328125000003,-0.0861328125000002,0.410958792143293,0.237977897349845,2.426061097194,2.32794320868524,2.3015709392701,2.24679723335048,3.11975380093244,2.4475832767062,2.28279553948692,2.3255859375,2.31107317567933,2.17313083806164,2.1533203125,2.10085419925006,0,0,0.0184749548471946,0.0156954098667856,-0.0861328125000003,-0.102588741199034,-0.033385115194665,-0.0679199494456422,0.3434112913644,0.265302593252825,2.52133113333638,2.4239465365481,2.67152701130436,2.73520058972414,3.11239830423357,2.53504091710746,2.85496722365287,3.23128745386037,2.38032459486584,2.17645738862958,2.35939033714455,2.56181728272793,0,0.0956761782689083,0.0861328125000003,0.0689962380108728,-0.0861328125000003,-0.0516352524579966,0,-0.0269085196196354,0.406975931910725,0.175547585464059
